auxiliary/scanner/http/goahead_traversal                                                  normal     No     Embedthis GoAhead Embedded Web Server Directory Traversal
auxiliary/scanner/http/emby_ssrf_scanner                                                  normal     No     Emby SSRF HTTP Scanner
auxiliary/scanner/http/emby_version_ssrf                                                  normal     No     Emby Version Scanner
auxiliary/scanner/dcerpc/endpoint_mapper                                                  normal     No     Endpoint Mapper Service Discovery
auxiliary/scanner/backdoor/energizer_duo_detect                                           normal     No     Energizer DUO Trojan Scanner
auxiliary/scanner/etcd/open_key_scanner                                  2018-03-16       normal     No     Etcd Keys API Information Gathering
auxiliary/scanner/etcd/version                                           2018-03-16       normal     No     Etcd Version Scanner
auxiliary/scanner/http/etherpad_duo_login                                                 normal     No     EtherPAD Duo Login Bruteforce Utility
auxiliary/scanner/msmail/exchange_enum                                   2018-11-06       normal     No     Exchange email enumeration
auxiliary/analyze/modbus_zip                                                              normal     No     Extract zip from Modbus communication
auxiliary/gather/f5_bigip_cookie_disclosure                                               normal     No     F5 BIG-IP Backend Cookie Disclosure
auxiliary/dos/http/f5_bigip_apm_max_sessions                                              normal     No     F5 BigIP Access Policy Manager Session Exhaustion Denial of Service
