payload/cmd/windows/powershell/x64/custom/reverse_winhttp                                   normal     No     Powershell Exec, Windows shellcode stage, Windows x64 Reverse HTTP Stager (winhttp)
payload/cmd/windows/powershell/x64/custom/reverse_http                                      normal     No     Powershell Exec, Windows shellcode stage, Windows x64 Reverse HTTP Stager (wininet)
payload/cmd/windows/powershell/x64/custom/reverse_https                                     normal     No     Powershell Exec, Windows shellcode stage, Windows x64 Reverse HTTP Stager (wininet)
payload/cmd/windows/powershell/x64/custom/reverse_winhttps                                  normal     No     Powershell Exec, Windows shellcode stage, Windows x64 Reverse HTTPS Stager (winhttp)
payload/cmd/windows/powershell/x64/custom/reverse_named_pipe                                normal     No     Powershell Exec, Windows shellcode stage, Windows x64 Reverse Named Pipe (SMB) Stager
payload/cmd/windows/powershell/x64/custom/reverse_tcp                                       normal     No     Powershell Exec, Windows shellcode stage, Windows x64 Reverse TCP Stager
payload/cmd/windows/powershell/custom/bind_named_pipe                                       normal     No     Powershell Exec, Windows shellcode stage, Windows x86 Bind Named Pipe Stager
payload/cmd/windows/powershell/custom/reverse_named_pipe                                    normal     No     Powershell Exec, Windows shellcode stage, Windows x86 Reverse Named Pipe (SMB) Stager
payload/cmd/windows/powershell/x64/meterpreter/bind_named_pipe                              normal     No     Powershell Exec, Windows x64 Bind Named Pipe Stager
payload/cmd/windows/powershell/x64/peinject/bind_named_pipe                                 normal     No     Powershell Exec, Windows x64 Bind Named Pipe Stager
payload/cmd/windows/powershell/x64/vncinject/bind_named_pipe                                normal     No     Powershell Exec, Windows x64 Bind Named Pipe Stager
payload/cmd/windows/powershell/x64/meterpreter/bind_tcp                                     normal     No     Powershell Exec, Windows x64 Bind TCP Stager
payload/cmd/windows/powershell/x64/peinject/bind_tcp                                        normal     No     Powershell Exec, Windows x64 Bind TCP Stager
payload/cmd/windows/powershell/x64/vncinject/bind_tcp                                       normal     No     Powershell Exec, Windows x64 Bind TCP Stager
payload/cmd/windows/powershell/x64/shell_bind_tcp                                           normal     No     Powershell Exec, Windows x64 Command Shell, Bind TCP Inline
payload/cmd/windows/powershell/x64/shell/bind_tcp_rc4                                       normal     No     Powershell Exec, Windows x64 Command Shell, Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/cmd/windows/powershell/x64/shell/bind_tcp_uuid                                      normal     No     Powershell Exec, Windows x64 Command Shell, Bind TCP Stager with UUID Support (Windows x64)
payload/cmd/windows/powershell/x64/shell_reverse_tcp                                        normal     No     Powershell Exec, Windows x64 Command Shell, Reverse TCP Inline
payload/cmd/windows/powershell/x64/shell/reverse_tcp_rc4                                    normal     No     Powershell Exec, Windows x64 Command Shell, Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/cmd/windows/powershell/x64/shell/reverse_tcp_uuid                                   normal     No     Powershell Exec, Windows x64 Command Shell, Reverse TCP Stager with UUID Support (Windows x64)
payload/cmd/windows/powershell/x64/shell/bind_named_pipe                                    normal     No     Powershell Exec, Windows x64 Command Shell, Windows x64 Bind Named Pipe Stager
payload/cmd/windows/powershell/x64/shell/bind_tcp                                           normal     No     Powershell Exec, Windows x64 Command Shell, Windows x64 Bind TCP Stager
payload/cmd/windows/powershell/x64/shell/bind_ipv6_tcp                                      normal     No     Powershell Exec, Windows x64 Command Shell, Windows x64 IPv6 Bind TCP Stager
payload/cmd/windows/powershell/x64/shell/bind_ipv6_tcp_uuid                                 normal     No     Powershell Exec, Windows x64 Command Shell, Windows x64 IPv6 Bind TCP Stager with UUID Support
payload/cmd/windows/powershell/x64/shell/reverse_tcp                                        normal     No     Powershell Exec, Windows x64 Command Shell, Windows x64 Reverse TCP Stager
payload/cmd/windows/powershell/x64/exec                                                     normal     No     Powershell Exec, Windows x64 Execute Command
payload/cmd/windows/powershell/x64/meterpreter/bind_ipv6_tcp                                normal     No     Powershell Exec, Windows x64 IPv6 Bind TCP Stager
payload/cmd/windows/powershell/x64/peinject/bind_ipv6_tcp                                   normal     No     Powershell Exec, Windows x64 IPv6 Bind TCP Stager
payload/cmd/windows/powershell/x64/vncinject/bind_ipv6_tcp                                  normal     No     Powershell Exec, Windows x64 IPv6 Bind TCP Stager
payload/cmd/windows/powershell/x64/meterpreter/bind_ipv6_tcp_uuid                           normal     No     Powershell Exec, Windows x64 IPv6 Bind TCP Stager with UUID Support
payload/cmd/windows/powershell/x64/peinject/bind_ipv6_tcp_uuid                              normal     No     Powershell Exec, Windows x64 IPv6 Bind TCP Stager with UUID Support
payload/cmd/windows/powershell/x64/vncinject/bind_ipv6_tcp_uuid                             normal     No     Powershell Exec, Windows x64 IPv6 Bind TCP Stager with UUID Support
payload/cmd/windows/powershell/x64/loadlibrary                                              normal     No     Powershell Exec, Windows x64 LoadLibrary Path
payload/cmd/windows/powershell/x64/pingback_reverse_tcp                                     normal     No     Powershell Exec, Windows x64 Pingback, Reverse TCP Inline
payload/cmd/windows/powershell/x64/meterpreter/reverse_winhttp                              normal     No     Powershell Exec, Windows x64 Reverse HTTP Stager (winhttp)
payload/cmd/windows/powershell/x64/vncinject/reverse_winhttp                                normal     No     Powershell Exec, Windows x64 Reverse HTTP Stager (winhttp)
payload/cmd/windows/powershell/x64/meterpreter/reverse_http                                 normal     No     Powershell Exec, Windows x64 Reverse HTTP Stager (wininet)
payload/cmd/windows/powershell/x64/meterpreter/reverse_https                                normal     No     Powershell Exec, Windows x64 Reverse HTTP Stager (wininet)
payload/cmd/windows/powershell/x64/vncinject/reverse_http                                   normal     No     Powershell Exec, Windows x64 Reverse HTTP Stager (wininet)
payload/cmd/windows/powershell/x64/vncinject/reverse_https                                  normal     No     Powershell Exec, Windows x64 Reverse HTTP Stager (wininet)
payload/cmd/windows/powershell/x64/meterpreter/reverse_winhttps                             normal     No     Powershell Exec, Windows x64 Reverse HTTPS Stager (winhttp)
payload/cmd/windows/powershell/x64/vncinject/reverse_winhttps                               normal     No     Powershell Exec, Windows x64 Reverse HTTPS Stager (winhttp)
payload/cmd/windows/powershell/x64/meterpreter/reverse_named_pipe                           normal     No     Powershell Exec, Windows x64 Reverse Named Pipe (SMB) Stager
payload/cmd/windows/powershell/x64/peinject/reverse_named_pipe                              normal     No     Powershell Exec, Windows x64 Reverse Named Pipe (SMB) Stager
payload/cmd/windows/powershell/x64/meterpreter/reverse_tcp                                  normal     No     Powershell Exec, Windows x64 Reverse TCP Stager
payload/cmd/windows/powershell/x64/peinject/reverse_tcp                                     normal     No     Powershell Exec, Windows x64 Reverse TCP Stager
payload/cmd/windows/powershell/x64/vncinject/reverse_tcp                                    normal     No     Powershell Exec, Windows x64 Reverse TCP Stager
payload/cmd/windows/powershell/dllinject/bind_named_pipe                                    normal     No     Powershell Exec, Windows x86 Bind Named Pipe Stager
payload/cmd/windows/powershell/meterpreter/bind_named_pipe                                  normal     No     Powershell Exec, Windows x86 Bind Named Pipe Stager
payload/cmd/windows/powershell/patchupdllinject/bind_named_pipe                             normal     No     Powershell Exec, Windows x86 Bind Named Pipe Stager
payload/cmd/windows/powershell/patchupmeterpreter/bind_named_pipe                           normal     No     Powershell Exec, Windows x86 Bind Named Pipe Stager
payload/cmd/windows/powershell/peinject/bind_named_pipe                                     normal     No     Powershell Exec, Windows x86 Bind Named Pipe Stager
payload/cmd/windows/powershell/vncinject/bind_named_pipe                                    normal     No     Powershell Exec, Windows x86 Bind Named Pipe Stager
payload/cmd/windows/powershell/pingback_bind_tcp                                            normal     No     Powershell Exec, Windows x86 Pingback, Bind TCP Inline
payload/cmd/windows/powershell/pingback_reverse_tcp                                         normal     No     Powershell Exec, Windows x86 Pingback, Reverse TCP Inline
payload/cmd/windows/powershell/meterpreter/reverse_named_pipe                               normal     No     Powershell Exec, Windows x86 Reverse Named Pipe (SMB) Stager
payload/cmd/windows/powershell/peinject/reverse_named_pipe                                  normal     No     Powershell Exec, Windows x86 Reverse Named Pipe (SMB) Stager
payload/cmd/unix/python/shell_bind_tcp                                                      normal     No     Python Exec, Command Shell, Bind TCP (via python)
payload/cmd/windows/python/shell_bind_tcp                                                   normal     No     Python Exec, Command Shell, Bind TCP (via python)
payload/cmd/unix/python/shell_reverse_tcp                                                   normal     No     Python Exec, Command Shell, Reverse TCP (via python)
payload/cmd/windows/python/shell_reverse_tcp                                                normal     No     Python Exec, Command Shell, Reverse TCP (via python)
payload/cmd/unix/python/shell_reverse_tcp_ssl                                               normal     No     Python Exec, Command Shell, Reverse TCP SSL (via python)
payload/cmd/windows/python/shell_reverse_tcp_ssl                                            normal     No     Python Exec, Command Shell, Reverse TCP SSL (via python)
payload/cmd/unix/python/shell_reverse_udp                                                   normal     No     Python Exec, Command Shell, Reverse UDP (via python)
payload/cmd/windows/python/shell_reverse_udp                                                normal     No     Python Exec, Command Shell, Reverse UDP (via python)
payload/cmd/unix/python/meterpreter_bind_tcp                                                normal     No     Python Exec, Python Meterpreter Shell, Bind TCP Inline
payload/cmd/windows/python/meterpreter_bind_tcp                                             normal     No     Python Exec, Python Meterpreter Shell, Bind TCP Inline
payload/cmd/unix/python/meterpreter_reverse_http                                            normal     No     Python Exec, Python Meterpreter Shell, Reverse HTTP Inline
payload/cmd/windows/python/meterpreter_reverse_http                                         normal     No     Python Exec, Python Meterpreter Shell, Reverse HTTP Inline
payload/cmd/unix/python/meterpreter_reverse_https                                           normal     No     Python Exec, Python Meterpreter Shell, Reverse HTTPS Inline
payload/cmd/windows/python/meterpreter_reverse_https                                        normal     No     Python Exec, Python Meterpreter Shell, Reverse HTTPS Inline
payload/cmd/unix/python/meterpreter_reverse_tcp                                             normal     No     Python Exec, Python Meterpreter Shell, Reverse TCP Inline
payload/cmd/windows/python/meterpreter_reverse_tcp                                          normal     No     Python Exec, Python Meterpreter Shell, Reverse TCP Inline
payload/cmd/unix/python/meterpreter/bind_tcp                                                normal     No     Python Exec, Python Meterpreter, Python Bind TCP Stager
payload/cmd/windows/python/meterpreter/bind_tcp                                             normal     No     Python Exec, Python Meterpreter, Python Bind TCP Stager
payload/cmd/unix/python/meterpreter/bind_tcp_uuid                                           normal     No     Python Exec, Python Meterpreter, Python Bind TCP Stager with UUID Support
payload/cmd/windows/python/meterpreter/bind_tcp_uuid                                        normal     No     Python Exec, Python Meterpreter, Python Bind TCP Stager with UUID Support
payload/cmd/unix/python/meterpreter/reverse_http                                            normal     No     Python Exec, Python Meterpreter, Python Reverse HTTP Stager
payload/cmd/windows/python/meterpreter/reverse_http                                         normal     No     Python Exec, Python Meterpreter, Python Reverse HTTP Stager
payload/cmd/unix/python/meterpreter/reverse_https                                           normal     No     Python Exec, Python Meterpreter, Python Reverse HTTPS Stager
payload/cmd/windows/python/meterpreter/reverse_https                                        normal     No     Python Exec, Python Meterpreter, Python Reverse HTTPS Stager
payload/cmd/unix/python/meterpreter/reverse_tcp_ssl                                         normal     No     Python Exec, Python Meterpreter, Python Reverse TCP SSL Stager
payload/cmd/windows/python/meterpreter/reverse_tcp_ssl                                      normal     No     Python Exec, Python Meterpreter, Python Reverse TCP SSL Stager
payload/cmd/unix/python/meterpreter/reverse_tcp                                             normal     No     Python Exec, Python Meterpreter, Python Reverse TCP Stager
payload/cmd/windows/python/meterpreter/reverse_tcp                                          normal     No     Python Exec, Python Meterpreter, Python Reverse TCP Stager
payload/cmd/unix/python/meterpreter/reverse_tcp_uuid                                        normal     No     Python Exec, Python Meterpreter, Python Reverse TCP Stager with UUID Support
payload/cmd/windows/python/meterpreter/reverse_tcp_uuid                                     normal     No     Python Exec, Python Meterpreter, Python Reverse TCP Stager with UUID Support
payload/cmd/unix/python/pingback_bind_tcp                                                   normal     No     Python Exec, Python Pingback, Bind TCP (via python)
payload/cmd/windows/python/pingback_bind_tcp                                                normal     No     Python Exec, Python Pingback, Bind TCP (via python)
payload/cmd/unix/python/pingback_reverse_tcp                                                normal     No     Python Exec, Python Pingback, Reverse TCP (via python)
payload/cmd/windows/python/pingback_reverse_tcp                                             normal     No     Python Exec, Python Pingback, Reverse TCP (via python)
payload/python/meterpreter_bind_tcp                                                         normal     No     Python Meterpreter Shell, Bind TCP Inline
payload/python/meterpreter_reverse_http                                                     normal     No     Python Meterpreter Shell, Reverse HTTP Inline
payload/python/meterpreter_reverse_https                                                    normal     No     Python Meterpreter Shell, Reverse HTTPS Inline
payload/python/meterpreter_reverse_tcp                                                      normal     No     Python Meterpreter Shell, Reverse TCP Inline
payload/python/meterpreter/bind_tcp                                                         normal     No     Python Meterpreter, Python Bind TCP Stager
payload/python/meterpreter/bind_tcp_uuid                                                    normal     No     Python Meterpreter, Python Bind TCP Stager with UUID Support
payload/python/meterpreter/reverse_http                                                     normal     No     Python Meterpreter, Python Reverse HTTP Stager
payload/python/meterpreter/reverse_https                                                    normal     No     Python Meterpreter, Python Reverse HTTPS Stager
payload/python/meterpreter/reverse_tcp_ssl                                                  normal     No     Python Meterpreter, Python Reverse TCP SSL Stager
payload/python/meterpreter/reverse_tcp                                                      normal     No     Python Meterpreter, Python Reverse TCP Stager
payload/python/meterpreter/reverse_tcp_uuid                                                 normal     No     Python Meterpreter, Python Reverse TCP Stager with UUID Support
payload/python/pingback_bind_tcp                                                            normal     No     Python Pingback, Bind TCP (via python)
payload/python/pingback_reverse_tcp                                                         normal     No     Python Pingback, Reverse TCP (via python)
payload/r/shell_bind_tcp                                                                    normal     No     R Command Shell, Bind TCP
payload/r/shell_reverse_tcp                                                                 normal     No     R Command Shell, Reverse TCP
payload/windows/dllinject/bind_ipv6_tcp                                                     normal     No     Reflective DLL Injection, Bind IPv6 TCP Stager (Windows x86)
payload/windows/dllinject/bind_ipv6_tcp_uuid                                                normal     No     Reflective DLL Injection, Bind IPv6 TCP Stager with UUID Support (Windows x86)
payload/windows/dllinject/bind_nonx_tcp                                                     normal     No     Reflective DLL Injection, Bind TCP Stager (No NX or Win7)
payload/windows/dllinject/bind_tcp_rc4                                                      normal     No     Reflective DLL Injection, Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/dllinject/bind_tcp                                                          normal     No     Reflective DLL Injection, Bind TCP Stager (Windows x86)
payload/windows/dllinject/bind_tcp_uuid                                                     normal     No     Reflective DLL Injection, Bind TCP Stager with UUID Support (Windows x86)
payload/windows/dllinject/find_tag                                                          normal     No     Reflective DLL Injection, Find Tag Ordinal Stager
payload/windows/dllinject/bind_hidden_ipknock_tcp                                           normal     No     Reflective DLL Injection, Hidden Bind Ipknock TCP Stager
payload/windows/dllinject/bind_hidden_tcp                                                   normal     No     Reflective DLL Injection, Hidden Bind TCP Stager
payload/windows/dllinject/reverse_tcp_allports                                              normal     No     Reflective DLL Injection, Reverse All-Port TCP Stager
payload/windows/dllinject/reverse_http_proxy_pstore                                         normal     No     Reflective DLL Injection, Reverse HTTP Stager Proxy
payload/windows/dllinject/reverse_hop_http                                                  normal     No     Reflective DLL Injection, Reverse Hop HTTP/HTTPS Stager
payload/windows/dllinject/reverse_ord_tcp                                                   normal     No     Reflective DLL Injection, Reverse Ordinal TCP Stager (No NX or Win7)
payload/windows/dllinject/reverse_tcp                                                       normal     No     Reflective DLL Injection, Reverse TCP Stager
payload/windows/dllinject/reverse_tcp_dns                                                   normal     No     Reflective DLL Injection, Reverse TCP Stager (DNS)
payload/windows/dllinject/reverse_ipv6_tcp                                                  normal     No     Reflective DLL Injection, Reverse TCP Stager (IPv6)
payload/windows/dllinject/reverse_nonx_tcp                                                  normal     No     Reflective DLL Injection, Reverse TCP Stager (No NX or Win7)
payload/windows/dllinject/reverse_tcp_rc4_dns                                               normal     No     Reflective DLL Injection, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)
payload/windows/dllinject/reverse_tcp_rc4                                                   normal     No     Reflective DLL Injection, Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/dllinject/reverse_tcp_uuid                                                  normal     No     Reflective DLL Injection, Reverse TCP Stager with UUID Support
payload/windows/dllinject/reverse_winhttp                                                   normal     No     Reflective DLL Injection, Windows Reverse HTTP Stager (winhttp)
payload/windows/dllinject/reverse_http                                                      normal     No     Reflective DLL Injection, Windows Reverse HTTP Stager (wininet)
payload/windows/dllinject/bind_named_pipe                                                   normal     No     Reflective DLL Injection, Windows x86 Bind Named Pipe Stager
payload/ruby/shell_bind_tcp                                                                 normal     No     Ruby Command Shell, Bind TCP
payload/ruby/shell_bind_tcp_ipv6                                                            normal     No     Ruby Command Shell, Bind TCP IPv6
payload/ruby/shell_reverse_tcp                                                              normal     No     Ruby Command Shell, Reverse TCP
payload/ruby/shell_reverse_tcp_ssl                                                          normal     No     Ruby Command Shell, Reverse TCP SSL
payload/ruby/pingback_bind_tcp                                                              normal     No     Ruby Pingback, Bind TCP
payload/ruby/pingback_reverse_tcp                                                           normal     No     Ruby Pingback, Reverse TCP
payload/solaris/sparc/shell_bind_tcp                                                        normal     No     Solaris Command Shell, Bind TCP Inline
payload/solaris/x86/shell_bind_tcp                                                          normal     No     Solaris Command Shell, Bind TCP Inline
payload/solaris/sparc/shell_find_port                                                       normal     No     Solaris Command Shell, Find Port Inline
payload/solaris/x86/shell_find_port                                                         normal     No     Solaris Command Shell, Find Port Inline
payload/solaris/sparc/shell_reverse_tcp                                                     normal     No     Solaris Command Shell, Reverse TCP Inline
payload/solaris/x86/shell_reverse_tcp                                                       normal     No     Solaris Command Shell, Reverse TCP Inline
payload/cmd/unix/bind_inetd                                                                 normal     No     Unix Command Shell, Bind TCP (inetd)
payload/cmd/unix/bind_stub                                                                  normal     No     Unix Command Shell, Bind TCP (stub)
payload/cmd/unix/bind_awk                                                                   normal     No     Unix Command Shell, Bind TCP (via AWK)
payload/cmd/unix/bind_busybox_telnetd                                                       normal     No     Unix Command Shell, Bind TCP (via BusyBox telnetd)
payload/cmd/unix/bind_lua                                                                   normal     No     Unix Command Shell, Bind TCP (via Lua)
payload/cmd/unix/bind_perl                                                                  normal     No     Unix Command Shell, Bind TCP (via Perl)
payload/cmd/unix/bind_r                                                                     normal     No     Unix Command Shell, Bind TCP (via R)
payload/cmd/unix/bind_ruby                                                                  normal     No     Unix Command Shell, Bind TCP (via Ruby)
payload/cmd/unix/bind_ruby_ipv6                                                             normal     No     Unix Command Shell, Bind TCP (via Ruby) IPv6
payload/cmd/unix/bind_zsh                                                                   normal     No     Unix Command Shell, Bind TCP (via Zsh)
payload/cmd/unix/bind_jjs                                                                   normal     No     Unix Command Shell, Bind TCP (via jjs)
payload/cmd/unix/bind_netcat_gaping                                                         normal     No     Unix Command Shell, Bind TCP (via netcat -e)
payload/cmd/unix/bind_netcat_gaping_ipv6                                                    normal     No     Unix Command Shell, Bind TCP (via netcat -e) IPv6
payload/cmd/unix/bind_netcat                                                                normal     No     Unix Command Shell, Bind TCP (via netcat)
payload/cmd/unix/bind_nodejs                                                                normal     No     Unix Command Shell, Bind TCP (via nodejs)
payload/cmd/unix/bind_perl_ipv6                                                             normal     No     Unix Command Shell, Bind TCP (via perl) IPv6
payload/cmd/unix/bind_socat_udp                                                             normal     No     Unix Command Shell, Bind UDP (via socat)
payload/cmd/unix/reverse                                                                    normal     No     Unix Command Shell, Double Reverse TCP (telnet)
payload/cmd/unix/reverse_openssl                                                            normal     No     Unix Command Shell, Double Reverse TCP SSL (openssl)
payload/cmd/unix/reverse_ssl_double_telnet                                                  normal     No     Unix Command Shell, Double Reverse TCP SSL (telnet)
payload/cmd/unix/pingback_bind                                                              normal     No     Unix Command Shell, Pingback Bind TCP (via netcat)
payload/cmd/unix/pingback_reverse                                                           normal     No     Unix Command Shell, Pingback Reverse TCP (via netcat)
payload/cmd/unix/reverse_bash                                                               normal     No     Unix Command Shell, Reverse TCP (/dev/tcp)
payload/cmd/unix/reverse_stub                                                               normal     No     Unix Command Shell, Reverse TCP (stub)
payload/cmd/unix/reverse_awk                                                                normal     No     Unix Command Shell, Reverse TCP (via AWK)
payload/cmd/unix/reverse_ksh                                                                normal     No     Unix Command Shell, Reverse TCP (via Ksh)
payload/cmd/unix/reverse_lua                                                                normal     No     Unix Command Shell, Reverse TCP (via Lua)
payload/cmd/unix/reverse_perl                                                               normal     No     Unix Command Shell, Reverse TCP (via Perl)
payload/cmd/unix/reverse_python                                                             normal     No     Unix Command Shell, Reverse TCP (via Python)
payload/cmd/unix/reverse_r                                                                  normal     No     Unix Command Shell, Reverse TCP (via R)
payload/cmd/unix/reverse_ruby                                                               normal     No     Unix Command Shell, Reverse TCP (via Ruby)
payload/cmd/unix/reverse_tclsh                                                              normal     No     Unix Command Shell, Reverse TCP (via Tclsh)
payload/cmd/unix/reverse_zsh                                                                normal     No     Unix Command Shell, Reverse TCP (via Zsh)
payload/cmd/unix/reverse_jjs                                                                normal     No     Unix Command Shell, Reverse TCP (via jjs)
payload/cmd/unix/reverse_ncat_ssl                                                           normal     No     Unix Command Shell, Reverse TCP (via ncat)
payload/cmd/unix/reverse_netcat_gaping                                                      normal     No     Unix Command Shell, Reverse TCP (via netcat -e)
payload/cmd/unix/reverse_netcat                                                             normal     No     Unix Command Shell, Reverse TCP (via netcat)
payload/cmd/unix/reverse_nodejs                                                             normal     No     Unix Command Shell, Reverse TCP (via nodejs)
payload/cmd/unix/reverse_ssh                                                                normal     No     Unix Command Shell, Reverse TCP SSH
payload/cmd/unix/reverse_bash_telnet_ssl                                                    normal     No     Unix Command Shell, Reverse TCP SSL (telnet)
payload/cmd/unix/reverse_ruby_ssl                                                           normal     No     Unix Command Shell, Reverse TCP SSL (via Ruby)
payload/cmd/unix/reverse_perl_ssl                                                           normal     No     Unix Command Shell, Reverse TCP SSL (via perl)
payload/cmd/unix/reverse_php_ssl                                                            normal     No     Unix Command Shell, Reverse TCP SSL (via php)
payload/cmd/unix/reverse_python_ssl                                                         normal     No     Unix Command Shell, Reverse TCP SSL (via python)
payload/cmd/unix/reverse_bash_udp                                                           normal     No     Unix Command Shell, Reverse UDP (/dev/udp)
payload/cmd/unix/reverse_socat_udp                                                          normal     No     Unix Command Shell, Reverse UDP (via socat)
payload/cmd/unix/generic                                                                    normal     No     Unix Command, Generic Command Execution
payload/cmd/unix/interact                                                                   normal     No     Unix Command, Interact with Established Connection
payload/tty/unix/interact                                                                   normal     No     Unix TTY, Interact with Established Connection
exploit/linux/http/vmware_vcenter_vsan_health_rce                          2021-05-25       excellent  Yes    VMware vCenter Server Virtual SAN Health Check Plugin RCE
payload/windows/vncinject/bind_ipv6_tcp                                                     normal     No     VNC Server (Reflective Injection), Bind IPv6 TCP Stager (Windows x86)
payload/windows/vncinject/bind_ipv6_tcp_uuid                                                normal     No     VNC Server (Reflective Injection), Bind IPv6 TCP Stager with UUID Support (Windows x86)
payload/windows/vncinject/bind_nonx_tcp                                                     normal     No     VNC Server (Reflective Injection), Bind TCP Stager (No NX or Win7)
payload/windows/vncinject/bind_tcp_rc4                                                      normal     No     VNC Server (Reflective Injection), Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/vncinject/bind_tcp                                                          normal     No     VNC Server (Reflective Injection), Bind TCP Stager (Windows x86)
payload/windows/vncinject/bind_tcp_uuid                                                     normal     No     VNC Server (Reflective Injection), Bind TCP Stager with UUID Support (Windows x86)
payload/windows/vncinject/find_tag                                                          normal     No     VNC Server (Reflective Injection), Find Tag Ordinal Stager
payload/windows/vncinject/bind_hidden_ipknock_tcp                                           normal     No     VNC Server (Reflective Injection), Hidden Bind Ipknock TCP Stager
payload/windows/vncinject/bind_hidden_tcp                                                   normal     No     VNC Server (Reflective Injection), Hidden Bind TCP Stager
payload/windows/vncinject/reverse_tcp_allports                                              normal     No     VNC Server (Reflective Injection), Reverse All-Port TCP Stager
payload/windows/vncinject/reverse_http_proxy_pstore                                         normal     No     VNC Server (Reflective Injection), Reverse HTTP Stager Proxy
payload/windows/vncinject/reverse_hop_http                                                  normal     No     VNC Server (Reflective Injection), Reverse Hop HTTP/HTTPS Stager
payload/windows/vncinject/reverse_ord_tcp                                                   normal     No     VNC Server (Reflective Injection), Reverse Ordinal TCP Stager (No NX or Win7)
payload/windows/vncinject/reverse_tcp                                                       normal     No     VNC Server (Reflective Injection), Reverse TCP Stager
payload/windows/vncinject/reverse_tcp_dns                                                   normal     No     VNC Server (Reflective Injection), Reverse TCP Stager (DNS)
payload/windows/vncinject/reverse_ipv6_tcp                                                  normal     No     VNC Server (Reflective Injection), Reverse TCP Stager (IPv6)
payload/windows/vncinject/reverse_nonx_tcp                                                  normal     No     VNC Server (Reflective Injection), Reverse TCP Stager (No NX or Win7)
payload/windows/vncinject/reverse_tcp_rc4_dns                                               normal     No     VNC Server (Reflective Injection), Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)
payload/windows/vncinject/reverse_tcp_rc4                                                   normal     No     VNC Server (Reflective Injection), Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/vncinject/reverse_tcp_uuid                                                  normal     No     VNC Server (Reflective Injection), Reverse TCP Stager with UUID Support
payload/windows/vncinject/reverse_winhttp                                                   normal     No     VNC Server (Reflective Injection), Windows Reverse HTTP Stager (winhttp)
payload/windows/vncinject/reverse_http                                                      normal     No     VNC Server (Reflective Injection), Windows Reverse HTTP Stager (wininet)
payload/windows/vncinject/bind_named_pipe                                                   normal     No     VNC Server (Reflective Injection), Windows x86 Bind Named Pipe Stager
payload/windows/shell/bind_ipv6_tcp                                                         normal     No     Windows Command Shell, Bind IPv6 TCP Stager (Windows x86)
payload/windows/shell/bind_ipv6_tcp_uuid                                                    normal     No     Windows Command Shell, Bind IPv6 TCP Stager with UUID Support (Windows x86)
payload/cmd/windows/bind_lua                                                                normal     No     Windows Command Shell, Bind TCP (via Lua)
payload/cmd/windows/bind_perl                                                               normal     No     Windows Command Shell, Bind TCP (via Perl)
payload/cmd/windows/bind_ruby                                                               normal     No     Windows Command Shell, Bind TCP (via Ruby)
payload/cmd/windows/bind_perl_ipv6                                                          normal     No     Windows Command Shell, Bind TCP (via perl) IPv6
payload/windows/shell_bind_tcp                                                              normal     No     Windows Command Shell, Bind TCP Inline
payload/windows/shell/bind_nonx_tcp                                                         normal     No     Windows Command Shell, Bind TCP Stager (No NX or Win7)
payload/windows/shell/bind_tcp_rc4                                                          normal     No     Windows Command Shell, Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/shell/bind_tcp                                                              normal     No     Windows Command Shell, Bind TCP Stager (Windows x86)
payload/windows/shell/bind_tcp_uuid                                                         normal     No     Windows Command Shell, Bind TCP Stager with UUID Support (Windows x86)
payload/windows/encrypted_shell/reverse_tcp                                                 normal     No     Windows Command Shell, Encrypted Reverse TCP Stager
payload/windows/x64/encrypted_shell/reverse_tcp                                             normal     No     Windows Command Shell, Encrypted Reverse TCP Stager
payload/windows/shell/find_tag                                                              normal     No     Windows Command Shell, Find Tag Ordinal Stager
payload/windows/shell/bind_hidden_ipknock_tcp                                               normal     No     Windows Command Shell, Hidden Bind Ipknock TCP Stager
payload/windows/shell_hidden_bind_tcp                                                       normal     No     Windows Command Shell, Hidden Bind TCP Inline
payload/windows/shell/bind_hidden_tcp                                                       normal     No     Windows Command Shell, Hidden Bind TCP Stager
payload/windows/shell/reverse_tcp_allports                                                  normal     No     Windows Command Shell, Reverse All-Port TCP Stager
payload/windows/shell/reverse_ord_tcp                                                       normal     No     Windows Command Shell, Reverse Ordinal TCP Stager (No NX or Win7)
payload/cmd/windows/reverse_lua                                                             normal     No     Windows Command Shell, Reverse TCP (via Lua)
payload/cmd/windows/reverse_powershell                                                      normal     No     Windows Command Shell, Reverse TCP (via Powershell)
payload/cmd/windows/reverse_ruby                                                            normal     No     Windows Command Shell, Reverse TCP (via Ruby)
payload/windows/shell_reverse_tcp                                                           normal     No     Windows Command Shell, Reverse TCP Inline
payload/windows/shell/reverse_tcp                                                           normal     No     Windows Command Shell, Reverse TCP Stager
payload/windows/shell/reverse_tcp_dns                                                       normal     No     Windows Command Shell, Reverse TCP Stager (DNS)
